id,VENTAS_MES_ANTERIOR,POTTOT,REMUNERACION_TOTAL,CYG,COD_DEPTO,CPAM,GRUPOS4,ANOS_ESPACIO,OLA,F_EXP
481424512,3000000,0.0,0.0,2390000,54,1,4,3,2019,28.138039997
481435211,400000,0.0,0.0,30000,66,1,2,5,2019,30.058226679
481442917,380000,0.0,0.0,135000,68,1,4,4,2019,51.745840526
481448511,1400000,1.0,0.0,1128000,73,1,4,1,2019,32.712350318
481452321,1100000,1.0,0.0,799000,76,1,4,4,2019,91.251942757
481467616,2000000,0.0,0.0,1500000,5,1,3,2,2019,63.287969402
481467615,7500000,0.0,0.0,2150000,5,1,3,5,2019,63.287969402
481471011,1300000,0.0,0.0,600000,5,1,3,3,2019,105.08819585
481471211,400000,0.0,0.0,280000,5,1,3,1,2019,209.53799086
481472211,35000,0.0,0.0,30000,5,1,4,2,2019,221.15580963
481472411,90000,0.0,0.0,28000,5,1,4,5,2019,207.98772832
481478311,900000,0.0,0.0,600000,8,1,4,5,2019,48.85152539
4814809112,700000,0.0,0.0,287000,8,1,4,5,2019,51.370197494
481480917,1490000,0.0,0.0,905000,8,1,3,5,2019,51.370197494
481485411,1800000,0.0,0.0,1000000,8,1,3,2,2019,51.629163985
481486211,920000,0.0,0.0,570000,8,1,4,1,2019,87.202307195
481499912,1000000,0.0,0.0,480000,11,1,4,4,2019,402.56210948
481500911,500000,0.0,97000.0,370000,11,1,3,5,2019,249.22218778
481524811,750000,0.0,0.0,250000,15,1,3,2,2019,10.648120331
481528112,390000,0.0,0.0,0,17,1,4,3,2019,16.134281886
481528617,1200000,0.0,0.0,700000,17,1,3,5,2019,17.036149826
481550111,3900000,0.0,0.0,3172000,20,1,3,3,2019,19.006122661
481560621,500000,0.0,0.0,20000,23,1,4,5,2019,24.092804819
481567811,4400000,0.0,0.0,3000000,23,1,3,4,2019,13.821703874
481580611,2500000,0.0,0.0,2100000,41,1,3,5,2019,16.814522149
481582911,2300000,0.0,0.0,1570000,41,1,4,2,2019,11.29785935
481599215,250000,0.0,0.0,166000,44,1,3,2,2019,7.8471270971
481616612,450000,1.0,0.0,110000,54,1,3,1,2019,29.202440689
481620414,200000,0.0,0.0,150000,54,1,4,1,2019,71.413830222
481630111,650000,0.0,0.0,190000,66,1,4,5,2019,23.144575491
481636012,1500000,0.0,0.0,1260000,70,1,3,5,2019,11.449486324
481639112,980000,0.0,0.0,0,70,1,4,5,2019,8.8230858318
481640912,500000,0.0,0.0,280000,70,1,4,5,2019,13.064060052
481647411,3100000,0.0,0.0,2450000,70,1,4,2,2019,8.5518581774
481647712,500000,0.0,0.0,395000,70,1,2,2,2019,10.590866398
481689311,450000,0.0,0.0,332000,5,0,3,2,2019,726.74342347
481693711,2000000,0.0,0.0,670000,5,0,3,2,2019,192.92595816
481744711,400000,0.0,0.0,0,5,1,4,5,2019,99.223540231
481759111,6000000,0.0,0.0,5527000,17,1,3,2,2019,21.939301398
481761013,1215385,0.0,0.0,350000,19,1,3,4,2019,9.4794616637
481761012,650000,0.0,0.0,135000,19,1,4,2,2019,9.4794616637
481763311,140000,0.0,0.0,60000,19,1,4,2,2019,11.84589197
481773412,12000000,0.0,0.0,6140000,47,1,3,5,2019,20.302291944
481776011,7700000,2.0,1300000.0,4620000,50,1,4,2,2019,18.885155676
481783312,47000000,2.0,600000.0,45030000,54,1,3,3,2019,25.776683008
481784711,6388000,0.0,236100.0,5736000,63,1,4,4,2019,9.6229082029
481797631,700000,0.0,0.0,686000,68,1,4,2,2019,82.746711335
481798712,2400000,0.0,0.0,1335000,68,1,4,2,2019,54.780232674
481810211,40000000,3.0,2520000.0,25740000,88,1,4,3,2019,8.687466935
481833921,250000,0.0,0.0,218000,73,0,3,5,2019,215.84221709
481851912,720000,1.0,0.0,380000,13,0,4,1,2019,195.10558765
481861112,45000,0.0,0.0,30000,5,1,3,2,2019,92.426928472
481862413,2054761,0.0,400000.0,965000,5,1,4,4,2019,97.584818036
481868312,6100000,0.0,0.0,5422000,8,1,3,5,2019,52.353907869
481871611,4200000,0.0,0.0,2010000,13,1,3,5,2019,38.468165394
481875611,4000000,0.0,0.0,2550000,15,1,3,5,2019,9.343804634
481875612,2000000,0.0,0.0,1620000,15,1,3,5,2019,9.343804634
481877114,450000,1.0,60000.0,174800,15,1,4,4,2019,9.0226810558
481888011,1100000,0.0,0.0,675000,19,1,3,2,2019,11.84589197
481888611,800000,0.0,0.0,263000,19,1,4,1,2019,8.6055826256
481891612,2000000,0.0,0.0,1470000,20,1,4,4,2019,19.123152695
481893811,900000,0.0,0.0,550000,23,1,2,4,2019,14.579504388
481908412,1650000,1.0,0.0,1220000,50,1,2,1,2019,27.81049447
481938411,500000,0.0,0.0,250000,66,1,4,1,2019,29.045011749
481943911,3000000,0.0,0.0,0,68,1,3,1,2019,42.931226237
481947311,9000000,0.0,90000.0,3342000,73,1,3,5,2019,27.980307865
481949111,4400000,0.0,0.0,2690000,73,1,4,1,2019,45.061335085
481951111,2300000,1.0,0.0,1295000,73,1,4,2,2019,34.808758685
481956112,1800000,0.0,0.0,1070000,76,1,4,3,2019,59.475991854
481956314,1700000,0.0,0.0,850000,88,1,3,5,2019,7.3635195082
482054711,780000,0.0,0.0,622000,19,0,4,4,2019,221.39040891
482054911,4200000,1.0,180000.0,3240000,19,0,3,5,2019,348.98117995
482055811,2600000,0.0,0.0,2025000,19,0,3,5,2019,72.123650724
482063012,1480000,0.0,0.0,1206800,19,0,3,5,2019,218.85771497
482087311,500000,1.0,0.0,340000,27,0,3,1,2019,45.561828882
482091111,500000,0.0,0.0,210000,27,0,4,2,2019,189.66088084
482094814,1500000,0.0,0.0,400000,68,0,4,2,2019,88.320831824
482136711,2100000,0.0,0.0,1327000,18,0,4,4,2019,311.93268081
482149112,1500000,0.0,0.0,730000,19,0,3,5,2019,181.44387077
482169717,3000000,0.0,0.0,1750000,8,1,3,5,2019,57.863586799
482172211,6000000,0.0,0.0,3800000,8,1,4,2,2019,47.52307018
482174111,600000,1.0,0.0,456800,8,1,4,5,2019,45.928594039
482174811,2800000,0.0,0.0,1720000,8,1,4,4,2019,48.976895254
482178811,3000000,0.0,0.0,200000,8,1,4,5,2019,44.313381353
482191311,130000,0.0,0.0,100000,11,1,4,5,2019,249.22218778
482203412,450000,0.0,0.0,300000,13,1,3,4,2019,69.367570096
482234211,860000,0.0,0.0,730000,20,1,4,2,2019,23.378165056
482234912,800000,0.0,0.0,0,20,1,4,5,2019,16.917843191
482241012,1960000,1.0,0.0,1308000,23,1,4,3,2019,15.834938996
482257812,600000,0.0,0.0,172000,41,1,4,5,2019,11.592661048
482261211,3000000,0.0,0.0,1500000,41,1,3,5,2019,14.583717205
482261212,1000000,0.0,0.0,500000,41,1,3,4,2019,14.583717205
482266711,500000,0.0,0.0,90000,44,1,3,4,2019,13.934732994
482273611,300000,3.0,0.0,240000,44,1,2,4,2019,5.2100112965
482274413,150000,0.0,0.0,0,44,1,3,1,2019,11.662437899
482282211,1200000,0.0,0.0,324400,47,1,3,5,2019,24.72276562
482303812,4800000,1.0,708300.0,2836000,66,1,3,5,2019,23.144575491
482310113,900000,0.0,0.0,510000,70,1,3,2,2019,10.340203848
482310311,1100000,0.0,0.0,440000,70,1,3,5,2019,10.199250547
482310611,2000000,1.0,70000.0,1020000,70,1,3,5,2019,8.6893798136
482316612,1577000,0.0,0.0,814000,70,1,4,5,2019,9.9143894537
482323611,780000,0.0,0.0,460000,76,1,4,4,2019,64.345965854
482327011,400000,0.0,0.0,276160,76,1,3,1,2019,93.725461698
482351011,300000,0.0,0.0,60000,23,0,3,4,2019,388.01772895
482351611,1260000,0.0,0.0,940000,23,0,4,2,2019,415.92591305
482356011,2500000,0.0,0.0,2000000,23,0,3,5,2019,104.470011
482360711,200000,0.0,0.0,60000,23,0,3,3,2019,94.823243957
482363811,400000,1.0,0.0,300000,41,0,3,5,2019,262.28688497
482376812,300000,0.0,0.0,95000,44,0,4,5,2019,74.566710211
482376811,120000,0.0,0.0,90000,44,0,3,5,2019,74.566710211
482381512,250000,0.0,0.0,0,44,0,3,4,2019,199.42940877
482392612,90000,0.0,0.0,40000,66,0,4,5,2019,35.57041434
482407812,840000,1.0,0.0,396000,76,0,4,5,2019,277.35161373
482446111,700000,0.0,0.0,1110000,17,1,4,5,2019,11.862675899
482454911,2100000,1.0,0.0,1198000,20,1,4,1,2019,19.077428894
482458212,300000,0.0,0.0,165000,20,1,4,5,2019,10.807849018
482460911,2080000,0.0,0.0,1435000,20,1,2,5,2019,26.967775404
482464215,2400000,0.0,0.0,1390000,23,1,4,1,2019,24.027586127
482472712,150000,0.0,0.0,90000,47,1,2,1,2019,21.536918082
482482912,153600,0.0,0.0,104800,63,1,2,1,2019,15.983559767
482488812,850000,0.0,0.0,450000,66,1,4,1,2019,32.240439216
482490211,600000,0.0,0.0,385000,66,1,4,2,2019,34.721547254
482500411,1800000,0.0,0.0,1000000,73,1,3,4,2019,24.104508686
482502611,2500000,0.0,0.0,2230000,76,1,4,5,2019,77.310830932
482548212,80000,0.0,0.0,70000,25,0,4,5,2019,394.19989559
482572011,700000,0.0,0.0,210000,70,0,3,2,2019,95.580154837
482585812,2100000,0.0,0.0,1500000,5,1,3,2,2019,99.770075921
482599511,700000,0.0,0.0,530000,15,1,3,5,2019,10.497251396
482609611,180000,0.0,0.0,105000,19,1,3,1,2019,12.173339866
482611411,400000,0.0,0.0,375000,19,1,4,2,2019,12.909333473
482611715,500000,0.0,0.0,420000,19,1,3,4,2019,10.320501641
482614714,900000,1.0,0.0,800000,20,1,4,2,2019,22.088281243
482621111,8000000,0.0,0.0,4130000,23,1,4,2,2019,21.655609859
482647613,700000,0.0,0.0,703000,50,1,4,1,2019,24.210355521
482658211,420000,1.0,85000.0,125000,52,1,4,3,2019,17.365125526
482661413,1150000,0.0,0.0,368000,54,1,4,2,2019,27.210128913
482662217,750000,0.0,0.0,320000,54,1,3,2,2019,43.349339238
482662215,750000,0.0,0.0,254500,54,1,3,1,2019,43.349339238
482662212,514000,0.0,0.0,114500,54,1,3,2,2019,43.349339238
482662211,660000,0.0,0.0,243500,54,1,3,2,2019,43.349339238
482674613,800000,0.0,0.0,800000,68,1,3,4,2019,49.630803313
482677311,300000,1.0,33000.0,125000,68,1,3,5,2019,28.642816605
482677811,400000,0.0,0.0,1500000,68,1,3,3,2019,74.374599435
482678811,200000,0.0,0.0,20000,70,1,4,5,2019,8.9097880235
482678812,100000,0.0,0.0,0,70,1,4,5,2019,8.9097880235
482680012,6500000,0.0,0.0,4080000,70,1,4,4,2019,10.037818347
482680011,7000000,0.0,0.0,4320000,70,1,4,5,2019,10.037818347
482681711,1000000,0.0,0.0,815000,70,1,4,2,2019,7.7394839395
482686912,1000000,0.0,0.0,660000,76,1,4,4,2019,114.94675789
482689213,700000,0.0,0.0,340000,76,1,4,1,2019,107.78355025
482704714,700000,1.0,0.0,530000,20,0,4,2,2019,104.33382774
482743713,1170000,2.0,0.0,842000,70,0,4,2,2019,63.204380288
482758911,3000000,0.0,0.0,600000,8,0,4,5,2019,182.29136366
482762611,600000,0.0,0.0,250000,8,0,3,5,2019,141.76827835
482762612,700000,0.0,0.0,540000,8,0,4,5,2019,141.76827835
482768911,1000000,0.0,0.0,508000,8,0,4,5,2019,321.85056986
482776512,4000000,0.0,0.0,2563000,5,1,4,2,2019,211.84268573
482781021,3300000,0.0,0.0,1830000,8,1,4,1,2019,40.761345735
482784311,8000000,1.0,90000.0,7500000,8,1,3,5,2019,48.910850377
482785617,1000000,0.0,0.0,500000,8,1,4,2,2019,39.408766241
482785711,3200000,0.0,0.0,2860000,8,1,3,5,2019,43.740103862
482787111,1400000,0.0,0.0,300000,8,1,3,3,2019,56.805202147
482795711,120000,1.0,0.0,0,11,1,4,1,2019,212.8376844
482844411,350000,0.0,0.0,25000,20,1,4,5,2019,14.00678041
482850311,312000,0.0,0.0,54000,20,1,4,5,2019,18.903447342
482889312,1450000,0.0,0.0,900000,44,1,4,5,2019,7.0072046534
482900815,120000,0.0,295023.0,75000,52,1,4,5,2019,17.301788958
482919811,480000,0.0,0.0,315000,68,1,3,4,2019,45.199275716
482924311,3200000,0.0,0.0,2592000,70,1,4,5,2019,10.212883987
482924711,1900000,0.0,0.0,1420000,70,1,4,5,2019,9.7118851364
482941211,800000,0.0,0.0,360000,88,1,4,1,2019,3.9192620677
482955917,13000000,1.0,450000.0,12500000,44,0,3,4,2019,137.32967208
482965811,650000,0.0,236100.0,32000,63,0,4,1,2019,37.714507056
482968611,150000,0.0,0.0,100000,63,0,3,5,2019,45.907298989
482969411,240000,0.0,0.0,50000,63,0,3,2,2019,45.907298989
482969711,600000,0.0,0.0,220000,63,0,4,1,2019,44.915885676
482970711,3100000,3.0,0.0,2400000,63,0,2,5,2019,80.543643398
482973311,1600000,2.0,150000.0,796000,63,0,2,5,2019,48.961481648
482977811,100000,0.0,0.0,10000,63,0,3,5,2019,45.907298989
482984211,3900000,0.0,0.0,3150000,15,1,3,5,2019,8.766611215
482984411,10030000,0.0,0.0,8930000,18,1,3,5,2019,10.700566119
483007411,1000000,1.0,200000.0,560000,5,1,2,5,2019,93.548485504
483011511,800000,0.0,0.0,626000,5,1,4,5,2019,79.387028069
483043211,14000000,0.0,0.0,12000000,17,1,3,5,2019,13.488094512
483047711,1500000,0.0,0.0,740000,18,1,4,4,2019,7.139243258
483053712,1344000,0.0,0.0,890000,19,1,3,4,2019,11.423471083
483062413,5500000,1.0,440000.0,2020000,19,1,4,5,2019,4.4662722349
483062811,1600000,1.0,0.0,1030000,20,1,3,5,2019,14.603508412
483063011,2200000,1.0,400000.0,1580000,20,1,4,3,2019,17.555853401
483082313,600000,0.0,0.0,559000,41,1,4,1,2019,16.089903266
483090311,3200000,1.0,300000.0,3200000,47,1,3,2,2019,13.209689279
483092711,1500000,2.0,600000.0,1320000,47,1,4,5,2019,16.952095847
483095711,1000000,0.0,0.0,220000,47,1,4,5,2019,14.510112474
483101212,1200000,0.0,0.0,800000,50,1,3,3,2019,30.250579303
483156311,150000,0.0,0.0,30000,66,1,4,4,2019,25.005067477
483166311,400000,0.0,0.0,370000,68,1,3,5,2019,44.142766937
483168911,164000,0.0,0.0,120000,68,1,4,5,2019,40.88880045
483169011,500000,0.0,0.0,40000,68,1,4,5,2019,45.393255873
483176911,2300000,0.0,0.0,7300000,70,1,3,5,2019,6.9842628552
483220411,700000,1.0,0.0,300000,5,1,3,3,2019,89.957303643
483228911,1176000,0.0,0.0,1065600,8,1,3,5,2019,43.230070275
483228912,912000,0.0,0.0,345600,8,1,3,5,2019,43.230070275
483230612,480000,1.0,60000.0,360000,8,1,4,2,2019,42.941984725
483241413,500000,0.0,0.0,190000,8,1,4,1,2019,52.486737177
483248911,300000,0.0,260000.0,200000,11,1,4,1,2019,261.11214928
483256612,3000000,0.0,0.0,2532000,11,1,3,4,2019,248.92136076
483263412,600000,0.0,0.0,380000,11,1,3,5,2019,239.086503
483263411,600000,0.0,0.0,400000,11,1,3,5,2019,239.086503
483271611,600000,0.0,0.0,310000,11,1,4,2,2019,194.02816102
483277011,1200000,0.0,0.0,300000,13,1,2,5,2019,34.526708554
483288114,640000,0.0,0.0,106000,13,1,3,2,2019,25.176805815
483301011,1500000,1.0,0.0,1275000,17,1,3,4,2019,21.033575587
483301411,450000,0.0,0.0,300000,17,1,3,5,2019,16.999590202
483313212,2600000,0.0,0.0,1700000,18,1,3,5,2019,4.0465815776
483316211,5000000,2.0,1200000.0,3234000,18,1,4,5,2019,6.9366443499
483333111,5720000,2.0,520000.0,2780000,20,1,4,3,2019,17.288712756
483335618,8000000,0.0,0.0,600000,20,1,4,5,2019,14.34742675
483343311,1200000,2.0,0.0,1030000,23,1,4,5,2019,7.4570297647
483344911,5400000,0.0,0.0,3880000,23,1,4,1,2019,15.051941616
483372312,1200000,0.0,0.0,930000,41,1,4,2,2019,20.34302507
483380111,1053000,0.0,0.0,603000,44,1,4,3,2019,8.7338899015
483381913,885000,0.0,0.0,363000,44,1,4,1,2019,5.1817179328
483397211,1000000,1.0,0.0,772000,47,1,3,5,2019,12.303041573
483397814,850000,0.0,0.0,540000,47,1,3,5,2019,16.404278856
483411711,550000,1.0,0.0,130000,54,1,4,1,2019,39.133057088
483412612,3900000,0.0,0.0,2190000,54,1,4,2,2019,29.957983273
483414312,600000,0.0,0.0,142000,54,1,4,5,2019,29.091182251
483415412,90000,0.0,0.0,50000,54,1,3,5,2019,24.401267645
483423814,2200000,0.0,0.0,712000,66,1,4,4,2019,21.933889765
483434612,2400000,1.0,160000.0,1700000,70,1,4,2,2019,8.3556662219
483436211,2250000,0.0,0.0,1510000,70,1,4,5,2019,8.6955196519
483436911,3500000,0.0,0.0,2585000,70,1,3,5,2019,8.598189613
483437011,1000000,0.0,0.0,150000,70,1,4,5,2019,8.3556662219
483439812,1400000,0.0,0.0,780000,70,1,4,2,2019,7.8293907783
483442311,1700000,0.0,0.0,970000,70,1,3,1,2019,8.6105439334
483445514,1400000,0.0,0.0,600000,70,1,4,4,2019,7.008649413
483454312,480000,0.0,0.0,280000,73,1,3,2,2019,27.501670665
483460413,1000000,0.0,103000.0,350000,76,1,3,4,2019,66.528280064
483461412,650000,0.0,0.0,310000,76,1,3,2,2019,83.463365005
483468611,450000,0.0,95000.0,203000,76,1,4,3,2019,48.372410631
483509811,800000,2.0,0.0,400000,5,1,4,1,2019,87.502179895
483526811,300000,0.0,0.0,90000,20,1,4,2,2019,18.460531432
483531611,900000,2.0,900000.0,320000,20,1,4,4,2019,17.250944037
483541916,1900000,0.0,0.0,1280000,47,1,4,2,2019,14.277377392
483542311,12000000,0.0,0.0,10000000,47,1,3,3,2019,15.166433158
483544911,400000,0.0,0.0,120000,50,1,4,5,2019,18.792631343
483545812,900000,0.0,0.0,410000,50,1,4,1,2019,31.464541726
483554711,1800000,0.0,0.0,1155000,66,1,3,1,2019,24.027901541
483558414,900000,0.0,0.0,400000,68,1,3,3,2019,61.283728128
483559911,1400000,0.0,0.0,350000,68,1,3,5,2019,33.461328975
483584811,4500000,0.0,0.0,1980000,5,1,2,2,2019,114.91700503
483585211,8000000,2.0,1200000.0,4630000,5,1,4,5,2019,94.553939243
483600711,450000,1.0,0.0,210000,18,1,4,3,2019,7.4573444707
483626714,130000,0.0,0.0,130000,50,1,3,5,2019,27.437821724
483629011,600000,0.0,0.0,222000,50,1,4,1,2019,26.893526871
483639511,400000,0.0,0.0,200000,54,1,4,2,2019,29.889102115
483655112,300000,0.0,0.0,300000,66,1,3,1,2019,24.166802016
483668111,200000,0.0,0.0,120000,70,1,4,5,2019,8.7193232614
483672211,600000,0.0,0.0,508000,73,1,3,2,2019,20.514948533
483672511,1450000,0.0,0.0,1000000,73,1,3,4,2019,22.332955417
483672512,1800000,0.0,0.0,1200000,73,1,3,4,2019,22.332955417
483673211,600000,1.0,0.0,266000,73,1,4,4,2019,23.49210843
483686111,130000,0.0,115000.0,66000,88,1,3,5,2019,5.8855699752
483697712,120000,0.0,0.0,137000,5,1,4,2,2019,102.1300876
483701313,1000000,0.0,0.0,1000000,5,1,4,1,2019,92.938497484
483703912,400000,0.0,0.0,127000,5,1,4,1,2019,128.7831237
483704911,300000,0.0,0.0,100000,5,1,4,4,2019,97.036138758
483711711,1500000,1.0,0.0,1075000,5,1,3,5,2019,97.036138758
483732911,600000,0.0,0.0,250000,8,1,3,1,2019,44.848761465
483753611,1600000,1.0,0.0,1000000,11,1,3,5,2019,274.2207984
483755811,900000,0.0,0.0,120000,11,1,3,5,2019,310.09808238
483782012,400000,0.0,0.0,40000,18,1,3,5,2019,6.5458625615
483782412,1000000,1.0,0.0,337000,18,1,4,1,2019,7.0708215148
483789311,2000000,0.0,0.0,1123000,19,1,3,5,2019,11.892285753
483798213,2860000,0.0,0.0,1580000,20,1,4,1,2019,14.365021282
483798311,16500000,6.0,2650000.0,11924000,20,1,4,4,2019,17.618531207
483802412,300000,0.0,0.0,230000,20,1,4,5,2019,19.579722365
483804212,3900000,0.0,0.0,368000,20,1,4,2,2019,18.702762991
483805811,6500000,2.0,600000.0,2990000,20,1,4,4,2019,13.037392829
483807412,1300000,0.0,0.0,915000,20,1,4,5,2019,13.556475714
483868414,420000,0.0,0.0,200000,50,1,3,2,2019,30.657980385
483876311,1680000,0.0,0.0,980000,52,1,3,5,2019,22.725467957
483878711,1800000,0.0,0.0,1200000,52,1,3,5,2019,18.042278978
483889811,1200000,1.0,0.0,835000,54,1,4,5,2019,35.468411742
483891313,1800000,0.0,0.0,1576800,54,1,3,5,2019,31.022443301
483891312,600000,0.0,0.0,106800,54,1,4,5,2019,31.022443301
483891412,1800000,0.0,0.0,1360000,54,1,3,3,2019,29.954520037
483891411,2200000,0.0,0.0,1560000,54,1,3,3,2019,29.954520037
483893212,900000,0.0,0.0,600000,54,1,4,5,2019,36.04338072
483896811,400000,0.0,0.0,100000,66,1,3,1,2019,29.53038573
483897411,350000,0.0,0.0,0,66,1,4,2,2019,22.175031191
483904011,1200000,0.0,0.0,1038000,68,1,4,2,2019,26.043406486
483910711,4500000,1.0,0.0,4088000,70,1,3,5,2019,6.9408857824
483916614,5300000,1.0,660000.0,1260000,70,1,4,4,2019,7.6332743564
483920813,8000000,0.0,0.0,6620000,70,1,3,5,2019,18.292808592
483922712,2300000,0.0,0.0,2250000,70,1,3,5,2019,8.3318304373
483923412,11000000,3.0,1000000.0,10020000,70,1,3,5,2019,8.8725312984
483923711,800000,0.0,0.0,190000,70,1,4,5,2019,8.91638183
483924311,1800000,0.0,0.0,513000,70,1,4,5,2019,9.0638072217
483925711,300000,0.0,0.0,100000,70,1,3,3,2019,8.3318304373
483928112,1700000,1.0,0.0,1200000,73,1,4,2,2019,24.293873622
483938811,2500000,0.0,0.0,1470000,76,1,3,5,2019,126.50397412
483941611,2500000,0.0,0.0,2050000,76,1,3,5,2019,76.015797769
483941911,1100000,0.0,0.0,500000,76,1,3,4,2019,110.28718251
483967811,5300000,1.0,0.0,3000000,13,1,4,5,2019,34.085756433
483989314,500000,0.0,0.0,60000,44,1,3,4,2019,10.450047228
483992611,1050000,0.0,0.0,234000,44,1,3,5,2019,7.754651748
484001911,200000,0.0,0.0,50000,63,1,3,5,2019,9.9378251767
484005611,780000,0.0,0.0,570000,5,0,4,2,2019,172.36692659
484005913,1040000,0.0,0.0,25000,5,0,4,3,2019,245.72252517
484012214,1300000,0.0,0.0,320000,5,0,4,1,2019,336.04799895
484035912,900000,0.0,0.0,665000,5,1,4,2,2019,90.46663342
484037511,2000000,0.0,0.0,1200000,5,1,3,2,2019,85.516580407
484051811,800000,0.0,0.0,330000,18,1,4,5,2019,9.0686466361
484056412,900000,1.0,600000.0,398000,20,1,3,3,2019,13.792971272
484056411,160000,0.0,0.0,80000,20,1,4,3,2019,13.792971272
484065111,1300000,0.0,0.0,317000,27,1,2,2,2019,2.3345732854
484065612,40000,0.0,0.0,37000,41,1,3,4,2019,10.173330782
484066412,4000000,0.0,0.0,3530000,41,1,3,5,2019,10.173330782
484077411,600000,0.0,0.0,370000,54,1,4,5,2019,29.440466709
484086912,500000,0.0,0.0,100000,66,1,2,5,2019,29.188906657
484098011,820000,0.0,0.0,441000,73,1,3,2,2019,12.22317007
484101911,1800000,1.0,0.0,920000,76,1,3,5,2019,109.56568122
484103411,2500000,0.0,0.0,1953000,76,1,3,5,2019,228.90992423
484131011,11660000,0.0,0.0,10660000,15,0,3,5,2019,175.97719075
484141611,700000,1.0,0.0,84000,5,1,4,2,2019,157.01107826
484141911,2000000,0.0,90000.0,1060000,5,1,4,2,2019,119.35772827
484146412,500000,0.0,0.0,247000,5,1,4,4,2019,89.421272354
484165911,1500000,0.0,0.0,1242000,18,1,4,5,2019,6.4990579468
484195911,200000,0.0,0.0,160000,50,1,4,1,2019,24.303414821
484196211,1000000,0.0,0.0,0,50,1,3,1,2019,22.68784135
484200612,1000000,0.0,0.0,880000,50,1,4,3,2019,19.941893272
484210711,4200000,1.0,120000.0,3045000,54,1,4,4,2019,33.167531167
484211311,855000,0.0,0.0,435000,54,1,4,2,2019,29.889102115
484211312,1200000,0.0,0.0,300000,54,1,3,2,2019,29.889102115
484219211,250000,0.0,0.0,166000,63,1,4,2,2019,11.339640524
484227131,1392000,0.0,0.0,782000,68,1,4,2,2019,35.939479081
484235012,200000,0.0,0.0,146000,70,1,4,5,2019,8.6166019508
484236211,4200000,2.0,900000.0,1780000,70,1,3,2,2019,9.1507761065
484241011,600000,0.0,0.0,418000,73,1,4,2,2019,17.307151491
484244621,1300000,0.0,0.0,146000,76,1,4,5,2019,76.943324941
484269611,750000,0.0,0.0,250000,25,0,3,1,2019,209.31299687
484273714,160000,0.0,0.0,0,25,0,4,5,2019,242.2055528
484274511,556000,0.0,0.0,441400,25,0,3,5,2019,200.52554489
484280811,3200000,0.0,0.0,2220000,5,1,4,5,2019,90.649247296
484282113,1600000,0.0,0.0,1000000,5,1,4,3,2019,77.854111332
484335111,900000,0.0,0.0,300000,11,1,3,4,2019,206.95550882
484345712,1200000,0.0,0.0,600000,13,1,3,1,2019,32.943767669
484346311,1400000,0.0,0.0,800000,13,1,3,4,2019,35.525920145
484347411,3000000,1.0,0.0,2816000,13,1,4,5,2019,33.524000112
484347614,1500000,1.0,0.0,518000,13,1,4,1,2019,29.227130244
484350712,900000,0.0,0.0,120000,13,1,4,4,2019,64.612045782
484351212,1800000,0.0,0.0,900000,13,1,3,5,2019,33.358145794
484351311,800000,0.0,0.0,30000,13,1,3,3,2019,34.452541089
484352911,1800000,0.0,0.0,435000,13,1,4,3,2019,62.593687093
484354913,2400000,0.0,0.0,1200000,13,1,3,2,2019,25.963485487
484358812,1500000,0.0,0.0,1000000,13,1,3,2,2019,38.450594776
484387611,9000000,2.0,1528016.0,5742000,18,1,4,5,2019,10.642914596
484404312,2080000,0.0,0.0,1325000,20,1,4,2,2019,16.014704257
484408511,1800000,1.0,490000.0,670000,23,1,4,5,2019,17.329379356
484409512,1768000,0.0,0.0,916000,23,1,4,2,2019,14.97415973
484433312,1500000,0.0,0.0,340000,41,1,4,5,2019,8.4784072077
484448612,200000,0.0,240500.0,180000,44,1,4,5,2019,8.1741844227
484455711,1000000,4.0,0.0,400000,44,1,2,5,2019,20.311704248
484460511,6000000,0.0,0.0,3060000,47,1,3,5,2019,16.11016683
484462011,600000,0.0,0.0,200000,47,1,3,3,2019,17.123177036
484465611,5000000,0.0,0.0,3580000,47,1,3,5,2019,9.5211838907
484469312,1000000,0.0,0.0,490000,47,1,4,4,2019,16.076459953
484475716,2400000,0.0,0.0,1200000,50,1,3,1,2019,27.487807664
